Concurso,Motor,Jogos,Total de acertos,Media de acertos por jogo,Melhor acerto,Melhor jogo,Resultado real,Score total premiacao,Score medio premiacao por jogo,Jogos com 2 acertos,Taxa 2 acertos (%),Jogos com 3 acertos,Taxa 3 acertos (%),Jogos com 4 acertos,Taxa 4 acertos (%),Jogos com 5 acertos,Taxa 5 acertos (%),Jogos com 6 acertos,Taxa 6 acertos (%)
2506,Motor Elite 9,100,55,0.55,2,14 - 22 - 29 - 33 - 35 - 46,21 - 22 - 29 - 34 - 40 - 44,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2507,Aleatorio,100,69,0.69,3,03 - 04 - 06 - 22 - 39 - 53,04 - 06 - 12 - 34 - 35 - 53,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2507,Motor Elite 9,100,69,0.69,2,10 - 23 - 34 - 53 - 55 - 60,04 - 06 - 12 - 34 - 35 - 53,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2508,Aleatorio,100,64,0.64,3,18 - 30 - 41 - 45 - 48 - 59,41 - 45 - 48 - 51 - 53 - 58,20,0.2,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2508,Motor Elite 9,100,28,0.28,2,08 - 09 - 11 - 39 - 48 - 53,41 - 45 - 48 - 51 - 53 - 58,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2509,Aleatorio,100,72,0.72,3,08 - 32 - 39 - 51 - 58 - 59,08 - 37 - 39 - 50 - 59 - 60,28,0.28,13,13.0,3,3.0,0,0.0,0,0.0,0,0.0
2509,Motor Elite 9,100,66,0.66,2,01 - 10 - 17 - 30 - 37 - 50,08 - 37 - 39 - 50 - 59 - 60,17,0.17,17,17.0,0,0.0,0,0.0,0,0.0,0,0.0
2510,Aleatorio,100,55,0.55,2,03 - 04 - 06 - 17 - 44 - 57,08 - 13 - 25 - 32 - 44 - 57,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2510,Motor Elite 9,100,60,0.6,4,02 - 13 - 19 - 32 - 44 - 57,08 - 13 - 25 - 32 - 44 - 57,62,0.62,12,12.0,0,0.0,1,1.0,0,0.0,0,0.0
2511,Aleatorio,100,67,0.67,4,04 - 10 - 37 - 39 - 47 - 49,04 - 10 - 15 - 39 - 41 - 49,61,0.61,11,11.0,0,0.0,1,1.0,0,0.0,0,0.0
2511,Motor Elite 9,100,73,0.73,2,10 - 14 - 15 - 24 - 44 - 47,04 - 10 - 15 - 39 - 41 - 49,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2512,Aleatorio,100,55,0.55,2,28 - 30 - 31 - 47 - 52 - 59,07 - 10 - 34 - 47 - 49 - 52,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2512,Motor Elite 9,100,73,0.73,3,02 - 10 - 23 - 34 - 44 - 47,07 - 10 - 34 - 47 - 49 - 52,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2513,Aleatorio,100,61,0.61,3,13 - 21 - 23 - 31 - 50 - 58,13 - 19 - 21 - 35 - 46 - 50,18,0.18,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2513,Motor Elite 9,100,114,1.14,4,10 - 11 - 13 - 21 - 46 - 50,13 - 19 - 21 - 35 - 46 - 50,150,1.5,25,25.0,5,5.0,2,2.0,0,0.0,0,0.0
2514,Aleatorio,100,64,0.64,3,03 - 05 - 42 - 45 - 51 - 52,05 - 15 - 24 - 34 - 45 - 52,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2514,Motor Elite 9,100,35,0.35,2,10 - 14 - 15 - 24 - 44 - 47,05 - 15 - 24 - 34 - 45 - 52,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2515,Aleatorio,100,74,0.74,2,03 - 19 - 22 - 33 - 51 - 59,03 - 12 - 19 - 41 - 45 - 54,16,0.16,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0
2515,Motor Elite 9,100,29,0.29,2,12 - 14 - 28 - 36 - 45 - 55,03 - 12 - 19 - 41 - 45 - 54,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2516,Aleatorio,100,51,0.51,3,31 - 41 - 43 - 51 - 52 - 53,08 - 17 - 49 - 51 - 52 - 53,9,0.09,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2516,Motor Elite 9,100,39,0.39,2,08 - 09 - 11 - 39 - 48 - 53,08 - 17 - 49 - 51 - 52 - 53,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2517,Aleatorio,100,58,0.58,3,06 - 11 - 16 - 22 - 32 - 45,01 - 05 - 06 - 16 - 22 - 39,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2517,Motor Elite 9,100,47,0.47,2,05 - 13 - 39 - 42 - 46 - 54,01 - 05 - 06 - 16 - 22 - 39,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2518,Aleatorio,100,59,0.59,3,01 - 23 - 34 - 39 - 53 - 60,03 - 22 - 23 - 44 - 53 - 60,26,0.26,11,11.0,3,3.0,0,0.0,0,0.0,0,0.0
2518,Motor Elite 9,100,56,0.56,3,10 - 23 - 34 - 53 - 55 - 60,03 - 22 - 23 - 44 - 53 - 60,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2519,Aleatorio,100,67,0.67,3,03 - 06 - 38 - 39 - 57 - 60,03 - 08 - 20 - 36 - 38 - 57,27,0.27,7,7.0,4,4.0,0,0.0,0,0.0,0,0.0
2519,Motor Elite 9,100,54,0.54,3,08 - 27 - 36 - 37 - 43 - 57,03 - 08 - 20 - 36 - 38 - 57,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2520,Aleatorio,100,53,0.53,3,07 - 16 - 17 - 45 - 58 - 60,02 - 17 - 22 - 41 - 58 - 60,8,0.08,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0
2520,Motor Elite 9,100,48,0.48,2,02 - 19 - 43 - 44 - 46 - 60,02 - 17 - 22 - 41 - 58 - 60,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2521,Aleatorio,100,55,0.55,2,07 - 12 - 33 - 46 - 55 - 56,23 - 28 - 33 - 38 - 55 - 59,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2521,Motor Elite 9,100,36,0.36,2,10 - 23 - 34 - 53 - 55 - 60,23 - 28 - 33 - 38 - 55 - 59,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2522,Aleatorio,100,61,0.61,2,07 - 22 - 26 - 32 - 39 - 42,04 - 05 - 25 - 32 - 39 - 40,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2522,Motor Elite 9,100,43,0.43,2,04 - 13 - 36 - 40 - 43 - 53,04 - 05 - 25 - 32 - 39 - 40,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2523,Aleatorio,100,53,0.53,2,10 - 23 - 29 - 36 - 55 - 57,01 - 10 - 27 - 36 - 37 - 45,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2523,Motor Elite 9,100,103,1.03,5,01 - 04 - 27 - 36 - 37 - 45,01 - 10 - 27 - 36 - 37 - 45,595,5.95,20,20.0,5,5.0,1,1.0,1,1.0,0,0.0
2524,Aleatorio,100,58,0.58,2,01 - 03 - 08 - 32 - 37 - 59,03 - 20 - 22 - 37 - 41 - 43,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2524,Motor Elite 9,100,71,0.71,3,10 - 20 - 21 - 35 - 37 - 43,03 - 20 - 22 - 37 - 41 - 43,19,0.19,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2525,Aleatorio,100,49,0.49,2,02 - 04 - 21 - 25 - 37 - 52,04 - 13 - 21 - 26 - 47 - 51,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2525,Motor Elite 9,100,56,0.56,2,10 - 11 - 13 - 21 - 46 - 50,04 - 13 - 21 - 26 - 47 - 51,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2526,Aleatorio,100,57,0.57,3,02 - 15 - 24 - 28 - 30 - 43,02 - 16 - 24 - 38 - 43 - 59,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2526,Motor Elite 9,100,61,0.61,3,09 - 11 - 16 - 24 - 43 - 57,02 - 16 - 24 - 38 - 43 - 59,18,0.18,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2527,Aleatorio,100,72,0.72,3,08 - 12 - 19 - 23 - 29 - 60,08 - 19 - 29 - 38 - 48 - 56,22,0.22,12,12.0,2,2.0,0,0.0,0,0.0,0,0.0
2527,Motor Elite 9,100,61,0.61,3,03 - 07 - 29 - 38 - 41 - 56,08 - 19 - 29 - 38 - 48 - 56,19,0.19,9,9.0,2,2.0,0,0.0,0,0.0,0,0.0
2528,Aleatorio,100,62,0.62,2,02 - 07 - 15 - 16 - 54 - 60,04 - 15 - 22 - 53 - 56 - 60,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2528,Motor Elite 9,100,72,0.72,2,10 - 23 - 34 - 53 - 55 - 60,04 - 15 - 22 - 53 - 56 - 60,15,0.15,15,15.0,0,0.0,0,0.0,0,0.0,0,0.0
2529,Aleatorio,100,59,0.59,2,05 - 19 - 36 - 50 - 55 - 57,03 - 05 - 32 - 56 - 57 - 59,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2529,Motor Elite 9,100,38,0.38,2,01 - 29 - 32 - 35 - 43 - 56,03 - 05 - 32 - 56 - 57 - 59,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2530,Aleatorio,100,61,0.61,3,01 - 13 - 14 - 17 - 28 - 51,14 - 17 - 18 - 28 - 30 - 44,23,0.23,13,13.0,2,2.0,0,0.0,0,0.0,0,0.0
2530,Motor Elite 9,100,46,0.46,2,01 - 10 - 17 - 30 - 37 - 50,14 - 17 - 18 - 28 - 30 - 44,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2531,Aleatorio,100,68,0.68,4,01 - 05 - 15 - 49 - 56 - 60,01 - 05 - 18 - 49 - 55 - 56,63,0.63,8,8.0,1,1.0,1,1.0,0,0.0,0,0.0
2531,Motor Elite 9,100,39,0.39,2,01 - 29 - 32 - 35 - 43 - 56,01 - 05 - 18 - 49 - 55 - 56,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2532,Aleatorio,100,62,0.62,2,03 - 05 - 17 - 27 - 30 - 51,10 - 14 - 17 - 18 - 23 - 30,12,0.12,12,12.0,0,0.0,0,0.0,0,0.0,0,0.0
2532,Motor Elite 9,100,87,0.87,3,01 - 10 - 17 - 30 - 37 - 50,10 - 14 - 17 - 18 - 23 - 30,35,0.35,10,10.0,5,5.0,0,0.0,0,0.0,0,0.0
2533,Aleatorio,100,63,0.63,3,06 - 18 - 20 - 33 - 37 - 52,17 - 18 - 20 - 37 - 45 - 53,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2533,Motor Elite 9,100,60,0.6,3,15 - 17 - 20 - 21 - 37 - 58,17 - 18 - 20 - 37 - 45 - 53,21,0.21,16,16.0,1,1.0,0,0.0,0,0.0,0,0.0
2534,Aleatorio,100,68,0.68,3,33 - 34 - 36 - 39 - 56 - 59,28 - 36 - 39 - 44 - 56 - 60,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2534,Motor Elite 9,100,52,0.52,2,02 - 19 - 43 - 44 - 46 - 60,28 - 36 - 39 - 44 - 56 - 60,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2535,Aleatorio,100,49,0.49,3,01 - 02 - 19 - 37 - 56 - 58,01 - 03 - 24 - 37 - 51 - 56,12,0.12,7,7.0,1,1.0,0,0.0,0,0.0,0,0.0
2535,Motor Elite 9,100,54,0.54,2,01 - 10 - 17 - 30 - 37 - 50,01 - 03 - 24 - 37 - 51 - 56,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2536,Aleatorio,100,55,0.55,2,02 - 11 - 12 - 22 - 33 - 60,09 - 22 - 27 - 30 - 33 - 45,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2536,Motor Elite 9,100,57,0.57,3,14 - 22 - 27 - 29 - 33 - 46,09 - 22 - 27 - 30 - 33 - 45,10,0.1,5,5.0,1,1.0,0,0.0,0,0.0,0,0.0
2537,Aleatorio,100,72,0.72,3,12 - 26 - 44 - 48 - 51 - 58,12 - 24 - 26 - 31 - 37 - 48,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2537,Motor Elite 9,100,38,0.38,2,06 - 07 - 26 - 31 - 46 - 52,12 - 24 - 26 - 31 - 37 - 48,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2538,Aleatorio,100,72,0.72,3,06 - 15 - 19 - 22 - 40 - 51,06 - 15 - 19 - 20 - 33 - 52,26,0.26,11,11.0,3,3.0,0,0.0,0,0.0,0,0.0
2538,Motor Elite 9,100,35,0.35,2,06 - 07 - 26 - 31 - 46 - 52,06 - 15 - 19 - 20 - 33 - 52,3,0.03,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
2539,Aleatorio,100,62,0.62,2,03 - 11 - 21 - 33 - 40 - 59,01 - 23 - 32 - 33 - 36 - 59,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2539,Motor Elite 9,100,40,0.4,2,01 - 29 - 32 - 35 - 43 - 56,01 - 23 - 32 - 33 - 36 - 59,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2540,Aleatorio,100,68,0.68,3,02 - 07 - 08 - 25 - 34 - 37,02 - 08 - 28 - 34 - 41 - 49,27,0.27,12,12.0,3,3.0,0,0.0,0,0.0,0,0.0
2540,Motor Elite 9,100,23,0.23,2,02 - 19 - 23 - 34 - 53 - 57,02 - 08 - 28 - 34 - 41 - 49,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2541,Aleatorio,100,41,0.41,3,06 - 18 - 31 - 45 - 47 - 57,10 - 28 - 45 - 47 - 57 - 59,9,0.09,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0
2541,Motor Elite 9,100,73,0.73,2,10 - 14 - 15 - 24 - 44 - 47,10 - 28 - 45 - 47 - 57 - 59,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2542,Aleatorio,100,53,0.53,2,23 - 25 - 41 - 45 - 50 - 55,12 - 20 - 22 - 25 - 26 - 55,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2542,Motor Elite 9,100,47,0.47,2,12 - 14 - 28 - 36 - 45 - 55,12 - 20 - 22 - 25 - 26 - 55,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2543,Aleatorio,100,66,0.66,3,01 - 05 - 20 - 27 - 32 - 53,02 - 05 - 27 - 30 - 46 - 53,24,0.24,14,14.0,2,2.0,0,0.0,0,0.0,0,0.0
2543,Motor Elite 9,100,87,0.87,2,10 - 11 - 25 - 27 - 42 - 46,02 - 05 - 27 - 30 - 46 - 53,16,0.16,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0
2544,Aleatorio,100,53,0.53,2,13 - 19 - 37 - 45 - 50 - 53,25 - 38 - 45 - 53 - 55 - 56,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2544,Motor Elite 9,100,65,0.65,3,10 - 13 - 25 - 53 - 55 - 60,25 - 38 - 45 - 53 - 55 - 56,19,0.19,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2545,Aleatorio,100,54,0.54,2,21 - 23 - 40 - 41 - 42 - 57,20 - 23 - 32 - 36 - 39 - 57,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2545,Motor Elite 9,100,50,0.5,2,10 - 13 - 16 - 36 - 53 - 57,20 - 23 - 32 - 36 - 39 - 57,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2546,Aleatorio,100,47,0.47,2,28 - 45 - 48 - 54 - 56 - 60,03 - 23 - 28 - 34 - 38 - 48,9,0.09,9,9.0,0,0.0,0,0.0,0,0.0,0,0.0
2546,Motor Elite 9,100,30,0.3,2,10 - 23 - 34 - 53 - 55 - 60,03 - 23 - 28 - 34 - 38 - 48,6,0.06,6,6.0,0,0.0,0,0.0,0,0.0,0,0.0
2547,Aleatorio,100,48,0.48,2,08 - 31 - 43 - 48 - 56 - 57,10 - 25 - 31 - 37 - 38 - 57,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2547,Motor Elite 9,100,101,1.01,3,10 - 13 - 20 - 37 - 38 - 50,10 - 25 - 31 - 37 - 38 - 57,47,0.47,22,22.0,5,5.0,0,0.0,0,0.0,0,0.0
2548,Aleatorio,100,60,0.6,3,09 - 12 - 25 - 29 - 47 - 59,09 - 15 - 23 - 25 - 29 - 30,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2548,Motor Elite 9,100,70,0.7,2,01 - 17 - 29 - 30 - 37 - 50,09 - 15 - 23 - 25 - 29 - 30,8,0.08,8,8.0,0,0.0,0,0.0,0,0.0,0,0.0
2549,Aleatorio,100,70,0.7,3,05 - 06 - 11 - 30 - 33 - 37,01 - 06 - 10 - 30 - 33 - 35,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2549,Motor Elite 9,100,107,1.07,4,01 - 10 - 26 - 33 - 35 - 46,01 - 06 - 10 - 30 - 33 - 35,91,0.91,16,16.0,5,5.0,1,1.0,0,0.0,0,0.0
2550,Aleatorio,100,71,0.71,3,04 - 05 - 13 - 36 - 46 - 59,04 - 05 - 10 - 34 - 58 - 59,27,0.27,12,12.0,3,3.0,0,0.0,0,0.0,0,0.0
2550,Motor Elite 9,100,68,0.68,2,10 - 23 - 34 - 53 - 55 - 60,04 - 05 - 10 - 34 - 58 - 59,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2551,Aleatorio,100,62,0.62,3,12 - 29 - 31 - 43 - 48 - 55,01 - 25 - 29 - 43 - 46 - 48,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2551,Motor Elite 9,100,111,1.11,4,01 - 13 - 25 - 29 - 46 - 54,01 - 25 - 29 - 43 - 46 - 48,86,0.86,31,31.0,1,1.0,1,1.0,0,0.0,0,0.0
2552,Aleatorio,100,52,0.52,3,04 - 25 - 32 - 33 - 41 - 49,05 - 24 - 25 - 33 - 38 - 41,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2552,Motor Elite 9,100,43,0.43,2,05 - 09 - 11 - 16 - 24 - 57,05 - 24 - 25 - 33 - 38 - 41,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2553,Aleatorio,100,66,0.66,3,02 - 13 - 15 - 25 - 46 - 54,13 - 15 - 53 - 54 - 55 - 58,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2553,Motor Elite 9,100,62,0.62,3,10 - 13 - 25 - 53 - 55 - 60,13 - 15 - 53 - 54 - 55 - 58,19,0.19,14,14.0,1,1.0,0,0.0,0,0.0,0,0.0
2554,Aleatorio,100,63,0.63,2,15 - 30 - 43 - 44 - 47 - 54,19 - 25 - 43 - 44 - 48 - 49,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2554,Motor Elite 9,100,44,0.44,3,02 - 19 - 43 - 44 - 46 - 60,19 - 25 - 43 - 44 - 48 - 49,6,0.06,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0
2555,Aleatorio,100,50,0.5,3,03 - 05 - 22 - 36 - 53 - 58,03 - 20 - 45 - 52 - 53 - 58,18,0.18,8,8.0,2,2.0,0,0.0,0,0.0,0,0.0
2555,Motor Elite 9,100,45,0.45,2,15 - 17 - 20 - 21 - 37 - 58,03 - 20 - 45 - 52 - 53 - 58,1,0.01,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0
2556,Aleatorio,100,57,0.57,3,06 - 08 - 14 - 34 - 35 - 50,02 - 06 - 10 - 14 - 34 - 56,13,0.13,8,8.0,1,1.0,0,0.0,0,0.0,0,0.0
2556,Motor Elite 9,100,86,0.86,3,02 - 10 - 23 - 34 - 53 - 57,02 - 06 - 10 - 14 - 34 - 56,23,0.23,8,8.0,3,3.0,0,0.0,0,0.0,0,0.0
2557,Aleatorio,100,68,0.68,3,03 - 13 - 18 - 25 - 44 - 53,03 - 13 - 16 - 25 - 27 - 33,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2557,Motor Elite 9,100,58,0.58,3,10 - 13 - 25 - 27 - 42 - 46,03 - 13 - 16 - 25 - 27 - 33,23,0.23,8,8.0,3,3.0,0,0.0,0,0.0,0,0.0
2558,Aleatorio,100,52,0.52,2,08 - 10 - 25 - 33 - 45 - 49,02 - 10 - 18 - 25 - 34 - 44,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2558,Motor Elite 9,100,70,0.7,4,02 - 10 - 23 - 34 - 44 - 47,02 - 10 - 18 - 25 - 34 - 44,70,0.7,15,15.0,1,1.0,1,1.0,0,0.0,0,0.0
2559,Aleatorio,100,68,0.68,3,15 - 22 - 27 - 30 - 32 - 35,09 - 12 - 20 - 30 - 32 - 35,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2559,Motor Elite 9,100,73,0.73,2,14 - 22 - 29 - 32 - 35 - 43,09 - 12 - 20 - 30 - 32 - 35,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2560,Aleatorio,100,51,0.51,3,02 - 05 - 13 - 39 - 48 - 52,04 - 05 - 17 - 20 - 48 - 52,15,0.15,10,10.0,1,1.0,0,0.0,0,0.0,0,0.0
2560,Motor Elite 9,100,48,0.48,2,04 - 27 - 35 - 38 - 52 - 56,04 - 05 - 17 - 20 - 48 - 52,10,0.1,10,10.0,0,0.0,0,0.0,0,0.0,0,0.0
2561,Aleatorio,100,57,0.57,3,22 - 35 - 36 - 43 - 44 - 51,19 - 22 - 37 - 44 - 51 - 56,14,0.14,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0
2561,Motor Elite 9,100,50,0.5,2,02 - 19 - 43 - 44 - 46 - 60,19 - 22 - 37 - 44 - 51 - 56,2,0.02,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
2562,Aleatorio,100,72,0.72,3,06 - 10 - 28 - 32 - 46 - 57,06 - 12 - 32 - 44 - 51 - 57,20,0.2,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2562,Motor Elite 9,100,29,0.29,3,02 - 13 - 19 - 32 - 44 - 57,06 - 12 - 32 - 44 - 51 - 57,6,0.06,1,1.0,1,1.0,0,0.0,0,0.0,0,0.0
2563,Aleatorio,100,64,0.64,3,09 - 14 - 18 - 30 - 32 - 35,05 - 09 - 14 - 30 - 38 - 50,17,0.17,12,12.0,1,1.0,0,0.0,0,0.0,0,0.0
2563,Motor Elite 9,100,75,0.75,2,01 - 10 - 17 - 30 - 37 - 50,05 - 09 - 14 - 30 - 38 - 50,14,0.14,14,14.0,0,0.0,0,0.0,0,0.0,0,0.0
2564,Aleatorio,100,60,0.6,2,14 - 28 - 32 - 35 - 41 - 57,07 - 08 - 14 - 19 - 32 - 45,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2564,Motor Elite 9,100,44,0.44,2,14 - 22 - 29 - 32 - 35 - 43,07 - 08 - 14 - 19 - 32 - 45,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2565,Aleatorio,100,65,0.65,3,16 - 25 - 39 - 54 - 59 - 60,09 - 13 - 25 - 39 - 46 - 54,20,0.2,15,15.0,1,1.0,0,0.0,0,0.0,0,0.0
2565,Motor Elite 9,100,99,0.99,5,09 - 10 - 13 - 25 - 46 - 54,09 - 13 - 25 - 39 - 46 - 54,782,7.82,12,12.0,4,4.0,5,5.0,1,1.0,0,0.0
2566,Aleatorio,100,66,0.66,3,22 - 23 - 37 - 53 - 56 - 57,11 - 23 - 45 - 53 - 57 - 59,31,0.31,11,11.0,4,4.0,0,0.0,0,0.0,0,0.0
2566,Motor Elite 9,100,60,0.6,3,02 - 19 - 23 - 34 - 53 - 57,11 - 23 - 45 - 53 - 57 - 59,20,0.2,10,10.0,2,2.0,0,0.0,0,0.0,0,0.0
2567,Aleatorio,100,68,0.68,2,03 - 18 - 45 - 57 - 58 - 60,10 - 11 - 19 - 33 - 58 - 60,11,0.11,11,11.0,0,0.0,0,0.0,0,0.0,0,0.0
2567,Motor Elite 9,100,88,0.88,3,10 - 11 - 43 - 53 - 55 - 60,10 - 11 - 19 - 33 - 58 - 60,37,0.37,17,17.0,4,4.0,0,0.0,0,0.0,0,0.0
2568,Aleatorio,100,69,0.69,3,13 - 22 - 25 - 35 - 38 - 50,16 - 22 - 29 - 35 - 38 - 49,18,0.18,13,13.0,1,1.0,0,0.0,0,0.0,0,0.0
2568,Motor Elite 9,100,90,0.9,4,14 - 22 - 29 - 35 - 46 - 49,16 - 22 - 29 - 35 - 38 - 49,156,1.56,16,16.0,8,8.0,2,2.0,0,0.0,0,0.0
2569,Aleatorio,100,67,0.67,3,06 - 25 - 41 - 52 - 54 - 57,06 - 07 - 25 - 28 - 31 - 52,17,0.17,7,7.0,2,2.0,0,0.0,0,0.0,0,0.0
2569,Motor Elite 9,100,35,0.35,4,06 - 07 - 26 - 31 - 46 - 52,06 - 07 - 25 - 28 - 31 - 52,56,0.56,1,1.0,1,1.0,1,1.0,0,0.0,0,0.0
2570,Aleatorio,100,69,0.69,2,13 - 19 - 27 - 47 - 52 - 56,08 - 18 - 26 - 27 - 47 - 50,16,0.16,16,16.0,0,0.0,0,0.0,0,0.0,0,0.0
2570,Motor Elite 9,100,45,0.45,2,08 - 27 - 36 - 37 - 40 - 45,08 - 18 - 26 - 27 - 47 - 50,5,0.05,5,5.0,0,0.0,0,0.0,0,0.0,0,0.0
2571,Aleatorio,100,62,0.62,2,14 - 16 - 18 - 33 - 44 - 54,09 - 18 - 33 - 38 - 41 - 51,13,0.13,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0
2571,Motor Elite 9,100,35,0.35,2,04 - 30 - 35 - 38 - 41 - 56,09 - 18 - 33 - 38 - 41 - 51,4,0.04,4,4.0,0,0.0,0,0.0,0,0.0,0,0.0
2572,Aleatorio,100,64,0.64,3,07 - 15 - 19 - 24 - 49 - 51,03 - 07 - 15 - 22 - 24 - 50,16,0.16,11,11.0,1,1.0,0,0.0,0,0.0,0,0.0
2572,Motor Elite 9,100,47,0.47,2,10 - 14 - 15 - 24 - 44 - 47,03 - 07 - 15 - 22 - 24 - 50,7,0.07,7,7.0,0,0.0,0,0.0,0,0.0,0,0.0
2573,Aleatorio,100,69,0.69,3,06 - 14 - 23 - 32 - 34 - 49,06 - 26 - 32 - 35 - 37 - 49,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2573,Motor Elite 9,100,66,0.66,3,06 - 07 - 25 - 26 - 37 - 57,06 - 26 - 32 - 35 - 37 - 49,21,0.21,11,11.0,2,2.0,0,0.0,0,0.0,0,0.0
2574,Aleatorio,100,77,0.77,3,09 - 13 - 25 - 43 - 44 - 60,12 - 17 - 43 - 44 - 48 - 60,22,0.22,17,17.0,1,1.0,0,0.0,0,0.0,0,0.0
